"gene_patient_celltype","d0","d1","d2","d5","d9","d15"
"AC254562.3_ec_CD8cytotoxicT",0,0,0,0,0,0
"C7orf31_sz_CD8naiveactivatedT",0,0,0,0.0434539040547107,0.0406806229395295,0.031406920826116
"MRPL17_rs_NK1",0.0540274012940346,0.14433787702315,0,0.181265087779885,0,0
"AL117327.1_ec_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"RHOXF1_sz_CyclingCD8memoryactivatedT",0,0,0,0.00259224788969029,0.000878839098326268,0
"CDC42EP1_im_PlasmacytoidDC",0,0,0.018961319912642,0,0,0
"AC093074.1_rs_CD4memoryT",0,0,0,0,0,0
"PRR14_rs_CyclingCD8memoryactivatedT",0,0,0,0.086053113902853,0.115453427552484,0.0828173730359763
"AC006946.3_ec_CD4cytotoxicT",0,0,0.00051026580394454,0,0,0
"ERICD_em_CD8naiveactivatedT",0,0,0,0,0,0.00219433268998605
"CBS_im_PlasmacytoidDC",0,0,0,0,0,0
"AC025887.2_im_CD8effectormemoryT",0,0,0.00104122605226827,0,0,0
"GSTA5_ev_MyeloidDC",0,0,0,0,0,0
"TMEM64_em_γδTcells",0.0480521675089369,0.0925927534782485,0,0,0,0
"AL137802.2_rs_CIKcells",0,0,0,0,0,0.00342091429866009
"RNF169_at_CD8naiveT",0.215663747732546,0.373005406226917,0.549434444721311,0,0,0
"AC021218.1_at_CD8memoryactivatedT",0,0,0,0,0,0
"COASY_im_CD4memoryactivatedT",0,0.212723729435786,0,0.113205440110229,0.118257343139165,0.104141878393736
"CYP4B1_ev_PlasmacytoidDC",0,0,0,0,0,0
"KIF13A_ec_Bcells",0.117323431260019,0.0923041725538182,0.116520078818529,0.0826939794923635,0.0108145762770177,0
"FCER2_gz_CyclingCD8T",0,0,0,0.00143243833053588,0.000520665465367819,0
"Z82217.1_sz_CD8effectormemoryT",0,0,0.000939878617261716,0,0,0
"AL157912.1_em_Bcells",0,0.0177335710621135,0.00510214819891225,0.0160219054797367,0.00763299408552873,0
"CACNG4_ev_NK2/NKintermediate",0,0,0,0,0,0
"AL121762.2_gz_NK3adaptive/terminallymature",0,0,0,0.000651945114914411,0,0
"CCDC184_at_Neutrophils",0,0,0,0,0,0
"AC023906.5_sz_CD4memoryactivatedT",0,0,0,0.00217582906710362,0.0133653089306451,0.00365921767957187
"STAM2_im_CD8naiveactivatedT",0,0,0,0.108784256530368,0.119586194581873,0.0929187859244542
"ZNF432_ec_CyclingCD8memoryactivatedT",0.275723019658748,0.434670921577096,0,0.0392098079351271,0.0464776598044221,0.0677626299855447
"SCN11A_em_NK3adaptive/terminallymature",0,0,0,0.0343143362129388,0.0123993156020977,0.00511976989949596
"MYBPH_rs_CD4naiveT",0,0,0,0,0,0
"ZBTB9_ev_CD4cytotoxicT",0,0.0979218188026728,0.0190443681029393,0,0,0
"AC004690.2_at_CD8cytotoxicT",0,0,0,0,0,0
"TNFRSF10A_ec_NK3adaptive/terminallymature",0,0,0,0.0143397245844493,0.0239951152935459,0.0332345093431303
"AC112198.3_at_CD4cytotoxicT",0,0,0,0,0,0
"SDSL_ec_Bcells",0,0,0.00636856205178174,0.0227366092239941,0.0134586856897946,0
"BORCS8_gz_Monocytes",0.0960072835174073,0,0,0,0,0
"AL391987.2_rs_CD4memoryactivatedT",0,0,0,0,0,0
"MYBPH_ec_CD4naiveT",0,0,0,0,0,0
"OR4E1_em_CIKcells",0,0,0,0,0,0.00065226488414704
"ZNF486_ec_γδTcells",0.023874829314192,0.0549653021524891,0,0,0.361904659587836,0
"TWISTNB_ev_CD4cytotoxicT",0,0.268487939058845,0.445112303483172,0.227386203898337,1.04919998374752,0
"UTS2B_ev_NK3adaptive/terminallymature",0,0,0,0.00148073988986253,0,0
"TRAJ9_at_CD8cytotoxicT",0,0,0,0,0,0
"AC022274.1_rs_CD8naiveT",0,0,0,0,0,0
"LMX1B_gz_CD8memoryactivatedT",0,0,0,0,0.000782267079038171,0
"NPIPB13_at_Monocytes",0.0206925515102891,0,0,0,0,0
"AC131956.2_gz_PlasmacytoidDC",0,0,0,0,0,0
"AC005699.1_im_CD8naiveT",0,0,0,0,0,0
"ZNF713_ev_CD8naiveactivatedT",0,0,0,0,0.0285915206642653,0.021502647161758
"GRIA1_at_MyeloidDC",0,0,0,0,0,0
"LANCL1-AS1_sz_Neutrophils",0.00242221399554844,0,0,0,0,0
"AP005137.2_at_Monocytes",0,0,0,0,0,0
"GSTM4_sz_NK3adaptive/terminallymature",0,0,0,0.0605417403187884,0.0613840383724094,0.0737994347541271
"UBE2C_im_Monocytes",0,0,0,0,0,0
"CCNG1_ev_CD8naiveactivatedT",0,0,0,0.253391682343992,0.348757981429869,0.308296425893528
"AKR1B15_sz_CD8naiveactivatedT",0,0,0,0,0,0
"ANGPTL1_at_NK1",0.0533970396218182,0.016727498938607,0,0,0,0
"STC2_ev_CIKcells",0,0,0,0,0,0
"DNM2_rs_CD8effectormemoryT",0,0.656253782151597,0.3391144831369,0.498556862639111,0,0
"AC093151.8_sz_NK2/NKintermediate",0,0,0,0,0,0
"MKRN2OS_im_NK3adaptive/terminallymature",0,0,0,0.0391658026822432,0.0278161524820852,0
"AC022523.3_gz_CIKcells",0,0,0,0,0,0
"AL158058.2_ev_CD4naiveT",0.0016751978798992,0,0,0,0,0
"UEVLD_rs_CD4memoryactivatedT",0,0,0,0.163579718675575,0.100956788322489,0.0827240156066696
"IGKV2-10_gz_CyclingCD8T",0,0,0,0,0,0
"TRAV8-7_im_NK3adaptive/terminallymature",0,0,0,0,0,0
"SEC24C_at_CD4memoryT",0.0679516815350878,0.119647886658447,0.128377175466278,0.0493909293841294,0.0715494692198016,0
"LINC02694_im_CD4cytotoxicT",0,0.475595561945036,0.0142997951533245,0,0,0
"Z92544.2_sz_CD8cytotoxicT",0,0,0.000695676064964706,0,0,0
"TBX3_gz_CD8cytotoxicT",0,0,0,0,0,0
"AL513128.3_gz_CD8cytotoxicT",0,0,0,0,0,0
"STK26_rs_CD8effectormemoryT",0,0,0.2049514336624,0.368377880893302,0,0
"TMEM189_em_CD4memoryactivatedT",0.0531403355015868,0.0891284342930703,0,0.10791125012281,0.0914678279311334,0.121563693449671
"RHOXF2_ev_Neutrophils",0,0,0,0,0,0
"AL138960.1_sz_CD8effectormemoryT",0,0,0,0,0,0
"CTAG2_im_CD8naiveT",0.0906170317182893,0.0564742005451018,0,0,0,0
"PNPLA5_sz_CyclingCD8T",0,0,0,0,0,0
"LINC01507_ec_CD4cytotoxicT",0,0,0,0,0,0
"OR2A1-AS1_ev_Bcells",0.0373749127036456,0.0189578645268599,0.0188143417778672,0.0235234218514264,0,0
"ZNF419_em_CyclingCD8T",0,0,0,0.0191304217080035,0.0202589291582876,0.0589719750408556
"HRH1_ec_CD8cytotoxicT",0,0,0.00255592985830834,0,0,0
"CHST3_ev_CyclingCD8T",0,0,0,0.00080131527012549,0,0
"GPR55_rs_NK1",0,0,0,0,0,0
"COX15_im_Neutrophils",0.0627743891453778,0.0293472568684449,0,0,0,0
"AP000873.4_gz_NK1",0,0,0,0,0,0
"CELF2-DT_gz_CD4memoryT",0,0,0,0,0,0
"CMTM4_em_CD8memoryactivatedT",0,0,0,0.0311008331630236,0.00968262265430363,0.0231238815658411
"LINC00507_ec_γδTcells",0,0,0,0,0,0
"AC006299.1_at_NK2/NKintermediate",0,0,0,0,0.175657562671941,0
"FHL3_sz_γδTcells",0.117050109356247,0.0840796006866491,0.351518627926661,0,0,0
"AL023574.1_rs_CD8naiveT",0,0,0,0,0,0
"WNT3A_rs_CD8naiveactivatedT",0,0,0,0,0.000427512620529841,0.000797234556220658
"GSDMA_em_NK1",0.00828535729912782,0,0,0,0,0
"TMEM106C_sz_Bcells",0.0310285158447416,0.0390860029401926,0.0792520414898026,0.304231204995955,0.185706550419351,0
"AC005363.2_at_CD8memoryactivatedT",0,0,0,0,0,0.00270247636951903
"DOLK_gz_NK3adaptive/terminallymature",0,0,0,0.0446805064033482,0.0319037999310939,0.0179213380842304
"FAM27E3_at_MyeloidDC",0,0,0,0,0,0
"TULP1_sz_CD8memoryactivatedT",0,0,0,0,0,0
"AC005842.1_ec_NK2/NKintermediate",0,0,0.00086228039522683,0,0,0
"WDR38_im_CD8memoryactivatedT",0,0,0,0,0,0
"LCTL_rs_NK3adaptive/terminallymature",0,0,0,0.00698175858454846,0.00324077548863988,0
"AC098829.1_ec_CyclingCD8memoryactivatedT",0,0,0,0.0208985777439887,0.0161707555217839,0.0312737199428981
"OR2A12_im_CD4memoryactivatedT",0,0,0,0,0,0
"DET1_im_CyclingCD8memoryactivatedT",0,0,0,0.0294007099646095,0.0451249162628316,0.0282929305540775
"PGM5P3-AS1_ec_CyclingCD8T",0,0,0,0,0,0
"AL365181.2_at_CyclingCD8T",0,0,0,0.000727486807643162,0.00075081669922857,0
"AQP4-AS1_ec_MyeloidDC",0,0,0.00152181242516564,0,0,0
"PNRC2_em_CD8naiveT",0.495959410881582,0.4390032273833,0.363516650572343,1.3787668428104,0,0
"IGHV3-29_gz_CD8effectormemoryT",0,0,0,0,0,0
"DEPDC7_ec_NK1",0,0.0017685130648222,0,0,0,0
"DYNLRB2_at_CyclingCD8memoryactivatedT",0,0,0,0.0413979023396284,0.00712417072777488,0.00833462083114826
"SF3B4_ev_Neutrophils",0.106819192103076,0.141427530991428,0,0,0,0
"ZBED5_gz_Bcells",0.170200439976725,0.193871615893013,0.173150551506692,0.19362315347124,0.21404757694129,0
"AC134312.4_at_MyeloidDC",0,0,0.0166088725490295,0,0,0
"AC020928.1_sz_γδTcells",0.00249794848091432,0,0,0,0,0
"TNNT2_gz_CD4memoryT",0,0,0,0,0,0
"MGST1_sz_Neutrophils",0.0408050676300646,0,0,0,0,0
"AL353572.4_ec_CD4naiveT",0,0,0,0,0,0
"VPS9D1_gz_PlasmacytoidDC",0,0.0444828570581141,0.0236840133597522,0,0,0
"F13B_ev_Bcells",0,0,0,0,0,0
"AC004908.1_ev_CD4naiveT",0,0,0,0,0,0
"SEPHS1_ev_CD8cytotoxicT",0,0,0.245690766009152,0.461551125542121,0,0
"GLIS3_gz_CIKcells",0,0,0,0,0,0.00194198480808069
"MRPL16_sz_Neutrophils",0.0706386663655675,0,0,0,0,0
"AC245140.3_ev_NK3adaptive/terminallymature",0,0,0,0,0,0
"FAM215A_rs_γδTcells",0,0,0,0,0,0
"AC105275.2_im_CD8naiveT",0,0,0,0,0,0
"AC246793.1_rs_NK2/NKintermediate",0,0,0,0,0,0
"AP1AR_ev_Bcells",0.082741562491062,0.118253660193484,0.130367696627427,0.171796550306802,0.285439754046291,0
"LRRC59_ec_CD4naiveT",0.071541955340801,0.0866617326822135,0,0,0,0
"SLC2A7_ec_γδTcells",0,0,0,0,0,0
"IGF2BP3_ev_γδTcells",0,0,0,0,0,0
"KIF26B-AS1_sz_CD4memoryT",0,0,0,0,0,0
"AP000477.1_em_PlasmacytoidDC",0,0,0,0,0,0
"MCCC2_at_Bcells",0.115730513013459,0.240239317162834,0.281849743139097,0.212446569301314,0.291860837215735,0.416845175940028
"AC010203.2_im_CD4cytotoxicT",0,0,0.00069300618568401,0,0,0
"GALNT8_rs_CD8effectormemoryT",0,0,0.00666683833198477,0,0,0
"AC021517.1_ec_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"ADCY9_rs_CyclingCD8memoryactivatedT",0,0,0,0.05440805410221,0.0463468336850366,0.0809935552393568
"SPAG4_gz_MyeloidDC",0,0,0,0,0,0
"AC123567.2_sz_CIKcells",0,0,0,0,0,0.0114638742411821
"AC010530.1_im_MyeloidDC",0,0,0,0,0,0
"AC020911.2_em_CD8naiveactivatedT",0,0,0,0.0918969076513818,0.0346081510507884,0.00775762569124081
"AC105393.1_sz_PlasmacytoidDC",0,0,0,0,0,0
"TMEM204_em_CD8memoryactivatedT",0,0,0,0.0877773574536163,0.138743644281594,0.136420845440368
"NOTCH1_ev_NK2/NKintermediate",0,0,0.146526202938489,0.174841197784664,0,0
"THORLNC_em_CD4naiveT",0.00391325869537927,0.0146070090458611,0,0,0,0
"AC005695.1_gz_CD4memoryactivatedT",0,0,0,0,0,0
"ZKSCAN8_at_PlasmacytoidDC",0.0931178751663964,0.149549336055515,0.0926252670797164,0.414382686762198,0,0
"ATF1_em_γδTcells",0.176990939979064,0.247835619575774,0,0,0,1.13381261020535
"BST1_at_CyclingCD8memoryactivatedT",0,0,0,0,0.00438119058499086,0.00422286148757521
"IDH2-DT_im_NK1",0.00254406233994666,0,0,0,0,0
"NTAN1_im_CIKcells",0,0.165370056558661,0,0.300582165604981,0.37016753704374,0.321602846153031
"APOBEC3H_rs_CIKcells",0,0.101450270934171,0,0,0.272813963258831,0.358626686202634
"ARHGAP9_em_CD4memoryT",0.180757222681323,0.179690552642307,0,0,0,0
"LINC01164_im_CD4cytotoxicT",0,0,0,0,0,0
"GRIK4_rs_CD8naiveT",0,0,0,0,0,0
"AC140125.1_at_CD4memoryactivatedT",0,0,0,0,0,0
"AC104803.1_ec_Monocytes",0,0,0,0,0,0
"SMIM27_at_CD8naiveactivatedT",0,0,0,0.290587307352995,0.23185713689235,0.195760100972761
"CU634019.5_im_CD4memoryactivatedT",0,0,0,0,0,0
"MGAT3-AS1_gz_Neutrophils",0,0,0,0,0,0
"SERTAD2_ec_NK1",0.112197234980068,0.116576543947465,0.330000144635966,0.292351602298343,0,0
"OR2AG2_em_CD4naiveT",0,0,0,0,0,0
"SHC2_at_MyeloidDC",0,0,0,0,0,0
"AL353708.2_ev_CD4memoryT",0.00388583289363076,0.00304472783713413,0,0,0,0
"TEX52_ev_CIKcells",0,0,0,0,0,0
"NPIPB13_im_CD8naiveactivatedT",0,0,0,0,0.00685966347317398,0.0104389213639225
"GLYATL3_im_CD8effectormemoryT",0,0,0,0,0,0
"COA5_im_CD8naiveactivatedT",0,0,0,0.232557007658486,0.247988904363706,0.269219251840155
"AL135937.1_at_CyclingCD8T",0,0,0,0,0,0
"AC026770.1_gz_MyeloidDC",0,0,0,0,0,0
"DNAJC15_em_NK3adaptive/terminallymature",0,0,0,0.637505396851906,0.667270569081641,0.830581336718581
"H2AFV_ev_CD4naiveT",0.521010901106548,0.564615356178741,0.216078006285485,0,0,0
"HEATR5A_em_γδTcells",0.0494328326331176,0.0726004411039579,0,0,0,0
"AC007780.1_rs_CD8naiveT",0.0269169211211356,0.0156415905387062,0,0,0,0
"AL160396.2_sz_Neutrophils",0,0,0,0,0,0
"AL139099.2_ec_CD4memoryT",0,0,0,0,0,0
"AL031432.5_sz_Bcells",0,0,0,0,0,0
"FILIP1_ec_CIKcells",0,0,0,0.00294809148855301,0,0.00536961870811024
"AC007278.2_ev_CD4naiveT",0,0,0,0,0,0
"SOX2-OT_gz_CyclingCD8memoryactivatedT",0,0,0,0.0200396248500321,0.0198163399537037,0.0250905737243182
"AL583809.1_em_CIKcells",0,0,0,0,0,0
"AC010641.2_ev_Neutrophils",0,0,0,0,0,0
"ATP2A1-AS1_rs_MyeloidDC",0,0,0,0,0,0
"AC004241.4_rs_CD4memoryactivatedT",0,0,0,0,0,0
"ANXA11_at_CD4memoryactivatedT",0.198495431160035,0.413568573023192,0.729879340208672,0.634068747560442,0.610465499085924,0.599401166435958
"AC006994.2_sz_PlasmacytoidDC",0,0,0,0,0,0
"SEC61A1_rs_PlasmacytoidDC",0.330006211460741,0.384091808578944,0.273166334539032,0,0,0
"FO680682.1_im_Bcells",0,0,0,0,0,0
"TMEM179B_em_CD4naiveT",0.241791652055743,0.431531582045237,0.400094158085347,0.69027350218876,0,0
"DRAM2_at_CD4cytotoxicT",0,0,0.10525866939961,0.242712829474352,0.149000021774135,0.270704195506466
"ANKRD10-IT1_ec_PlasmacytoidDC",0,0.0425578377337218,0,0,0,0
"AC022903.2_sz_PlasmacytoidDC",0,0,0,0,0,0
"RPS6KC1_im_CyclingCD8T",0,0,0.242038622144166,0.237553024017473,0.288865513040814,0.322149461105511
"CAVIN4_sz_CD8memoryactivatedT",0,0,0,0.021500785853,0,0
"AC124017.1_im_γδTcells",0,0,0,0,0,0
"AC090629.1_at_Neutrophils",0,0,0,0,0,0
"EMC9_gz_Bcells",0.0223586260851802,0.0293124097554785,0.00428326579067795,0.230513084469624,0.27482906160261,0
"ADAM9_at_CD4naiveT",0.00277545730072277,0.00752711667820387,0,0,0,0
"AL023693.1_rs_CD8cytotoxicT",0,0,0,0,0,0
"AC084871.1_gz_CD4memoryT",0,0.00157656002481645,0,0,0,0
"TAF10_ec_CD8naiveactivatedT",0.687231944253353,0,1.60542486663908,0.818111698997837,0.805868976013327,0.83280263887297
"YEATS2-AS1_gz_NK1",0,0.00189878055614701,0,0,0,0
"KRT39_im_CIKcells",0,0,0,0,0,0
"AC104564.1_rs_CD4memoryT",0,0,0,0,0,0
"HM13-IT1_sz_CD8memoryactivatedT",0,0,0,0,0,0
"MOGS_ec_PlasmacytoidDC",0.0928543294857042,0.0973129823699554,0.158417107866311,0.452721987630131,0,0
"GSS_em_NK3adaptive/terminallymature",0,0,0,0.326236859685049,0.248100858487386,0.20632522216776
"GFOD2_em_CyclingCD8memoryactivatedT",0,0,0,0.0742440824651306,0.0747233916523833,0.10594718144566
"AC016526.4_sz_CD8naiveactivatedT",0,0,0,0,0.000868629051844815,0.000403428130580188
"AL034417.4_rs_CD8cytotoxicT",0,0,0.010776488194083,0,0,0
"AL953883.1_ev_CD8memoryactivatedT",0,0,0,0,0,0
"CHST8_rs_CD4memoryactivatedT",0,0,0,0,0,0
"NMI_at_NK1",0.608852532851395,0.616191959167721,0.211922035216986,0.321479979754437,0.456204195811856,0
"TCEANC2_ec_Neutrophils",0.0333793571015421,0.260572011714814,0.597531096334846,0,0,0
"C17orf100_rs_CD4memoryT",0.0281349863573004,0.0235479451706262,0,0,0,0
"Z82173.1_ec_CD8effectormemoryT",0,0,0,0,0,0
"AC026202.2_ec_CD8naiveactivatedT",0,0,0,0.0635597956380094,0.102220188838773,0.108624396179575
"LRRC63_ev_PlasmacytoidDC",0.0171657328316535,0.0235334704650075,0,0,0.511948138316187,0
"METTL15_ec_NK3adaptive/terminallymature",0,0,0.476805877624841,0.404330449322648,0.386062894127249,0.413898389679065
"ANGPTL8_gz_γδTcells",0,0,0,0,0,0
"CRLF3_ec_Monocytes",0.494548486908163,0,0,0,0,0
"NPIPB3_ec_CD8memoryactivatedT",0,0,0,0,0.00604870923363357,0.00430421723010537
"SGTB_gz_CD4memoryT",0.244276062641883,0.30940011366382,0.091032052368218,0.333241687075693,0,0.180716365451821
"CNTN4-AS1_im_CyclingCD8T",0,0,0,0,0,0
"LINC02380_gz_γδTcells",0,0,0,0,0,0
"AC010487.2_sz_PlasmacytoidDC",0,0,0,0,0,0
"LAGE3_at_CD4memoryactivatedT",0.438774378332806,0.461010375300078,0.390973991325509,0.511047560249934,0.635085356894571,0.471473949665686
"GPR179_em_CIKcells",0,0,0,0,0,0.000422791146236205
"AL161646.1_ev_Monocytes",0,0,0,0,0,0
"CSNK1G2-AS1_em_NK3adaptive/terminallymature",0,0,0,0.00105776071130408,0,0.000711276821953288
"AC090138.1_rs_NK2/NKintermediate",0,0,0,0,0,0
"CCDC127_at_CD8effectormemoryT",0,0,0.153480911007488,0.243835432771932,0,0
"IFNL1_sz_PlasmacytoidDC",0,0,0,0,0,0
"LINC02663_rs_γδTcells",0,0,0,0,0,0
"FOXD4L4_rs_Monocytes",0,0,0,0,0,0
"AL163973.2_gz_NK3adaptive/terminallymature",0,0,0,0.00126519988092633,0.00184816823790803,0
"CELA3A_em_Monocytes",0,0,0,0,0,0
"COL1A2_im_CD4cytotoxicT",0,0,0,0,0,0
"TCF20_at_CD4memoryT",0.126779443081401,0.236268680667971,0.44629287223488,0.134415967784756,0.345742687075506,0
"LYST-AS1_ec_CyclingCD8memoryactivatedT",0,0,0,0,0,0.000213270992846413
"CNTN5_sz_Bcells",0.00258949363866101,0.00173058088726665,0.00537879949691,0,0,0
"CCNJL_sz_CyclingCD8memoryactivatedT",0.32043634316954,0,0,0.0062879735159235,0.00150481224289524,0.000654224120829351
"AC011773.4_sz_CD8naiveactivatedT",0,0,0,0,0.00134492899840241,0.00475174400987339
"AC093496.1_gz_Neutrophils",0,0,0,0,0,0
"APOBEC3B-AS1_at_CD8naiveactivatedT",0,0,0,0,0,0
"MTRNR2L12_sz_PlasmacytoidDC",0.0728776424553085,0,0,0,0,0
"TBX15_ec_PlasmacytoidDC",0,0,0,0,0,0
"GATB_at_NK1",0.0203981043317693,0.0225448350802155,0,0,0,0
"LINC00334_im_CyclingCD8T",0,0,0,0.00302381736984854,0,0
"ST3GAL6_at_CD8effectormemoryT",0,0,0,0,0,0
"LPGAT1_at_CD8effectormemoryT",0,0,0.309201487269412,0.345626373250865,0,0
"NEB_rs_Neutrophils",0,0,0,0,0,0
"AC140118.2_gz_CD8cytotoxicT",0,0,0,0,0,0
"NUP88_ev_MyeloidDC",0,0.146138204739138,0.175656013402441,0,0,0
"TRBV29-1_ev_CD8naiveT",0.00315624823026026,0.0162996970997689,0,0,0,0
"JTB_sz_CD4memoryactivatedT",1.30465677193847,1.35466342222932,1.06597686304597,0.68500323507523,0.859650536917013,0.770658178102062
"HSD11B2_rs_CD8memoryactivatedT",0,0,0,0,0.00215701663657643,0.00877310840235165
"FCRLA_em_CD4cytotoxicT",0,0,0.000216033284059103,0,0,0
"MPDZ_im_CD8naiveactivatedT",0,0,0,0,0,0
"AC010883.3_ec_CD4memoryactivatedT",0,0,0,0.00605688615747766,0.0181339318166635,0.0205240603675556
"AC009061.1_at_γδTcells",0,0,0,0,0,0
"AC073062.1_rs_CIKcells",0,0,0,0,0,0
"AL353804.1_em_NK2/NKintermediate",0,0,0.00310699401642965,0,0,0
"NBEA_em_CD4memoryT",0.0277724740398114,0.0977775927049402,0.161314272255018,0,0,0
"ATR_em_CyclingCD8memoryactivatedT",0.93744079478253,0,0,0.344783853944403,0.33851820924486,0.469185988411924
"RBAKDN_ev_MyeloidDC",0,0.00336356008629759,0,0,0,0
"LINC02781_sz_CD8effectormemoryT",0,0,0,0,0,0
"TMSB15A_rs_Bcells",0,0.001103874110877,0,0,0,0
"FRAT2_rs_Bcells",0.0405306464325318,0.0537506958805027,0.0298642618226924,0.0537205933900604,0.0882766222215794,0
"AC007406.2_ev_CD4naiveT",0,0,0,0,0,0
"AC022182.1_rs_MyeloidDC",0,0,0.00969573010520625,0,0,0
"TRPC5OS_rs_CD8naiveT",0,0,0,0,0,0
"ARG1_sz_MyeloidDC",0,0,0.0132652603796814,0,0,0
"ANKRD44_gz_CD8naiveactivatedT",0.703487825411152,0,1.69700711096818,1.70721396812448,1.55484319740136,1.45908577187864
"OR1L3_im_γδTcells",0,0,0,0,0,0
"ITFG1_im_MyeloidDC",0,0.755072220970184,0.728722577275277,1.57284349517008,0,0
"AC004702.1_em_PlasmacytoidDC",0,0,0,0,0,0
"SF3A1_gz_CyclingCD8T",1.09413244045916,0,0,0.369294917170419,0.308466548088001,0.238362693790711
"RPS6KA2-AS1_em_Neutrophils",0,0,0,0,0,0
"PTPRK_sz_MyeloidDC",0,0.00553931342561263,0.0417694386050808,0,0,0
"NOC4L_im_CD8memoryactivatedT",0.423547649410643,0,0,0.0906305593729326,0.0411244656482043,0.0522627197013605
"AC114808.2_at_γδTcells",0,0,0,0,0,0
"AC002069.2_im_CD4memoryactivatedT",0,0,0,0.0148344624094712,0.00158450143115425,0
"AL033527.4_gz_CD4memoryactivatedT",0.0280641256488613,0,0,0.00920907879417728,0.00510079028582094,0.00194654443310125
"PDE6A_em_MyeloidDC",0,0,0,0,0,0
"AC139491.4_ec_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"ERAP1_ec_CD8memoryactivatedT",0,0,0,0.125437139880146,0.228661366393942,0.222035581113976
"DPP9-AS1_at_CyclingCD8memoryactivatedT",0,0,0,0.00803577528098348,0.0053137723950273,0.00762779271352785
"LSAMP_im_CD4naiveT",0.00420611135426716,0.00397165643573809,0,0,0,0
"GXYLT1_sz_CD8naiveT",0.0465267281020705,0.160950154778448,0,0,0,0
"BRMS1_im_Monocytes",0.188927381326898,0,0,0,0,0
"AL023283.1_at_CD8effectormemoryT",0,0,0,0,0,0
"PTX4_ev_CD4naiveT",0,0,0,0,0,0
"CELF2-AS2_ec_CD8cytotoxicT",0,0,0,0,0,0
"CKB_ec_CD8naiveactivatedT",0,0,0,0.0177535480967985,0.0103240371690836,0.0488469332290359
"AC027243.3_ec_NK3adaptive/terminallymature",0,0,0.0902313790293596,0.0769866795110919,0.0659260851468543,0.0715680911681508
"AC106858.1_im_PlasmacytoidDC",0,0,0,0,0,0
"AL121938.1_sz_CD4cytotoxicT",0,0,0.000613404789499619,0,0,0
"CYB561A3_em_CyclingCD8memoryactivatedT",0,0,0,0.0876439232575381,0.0952840431404088,0.117610127072198
"PYURF_im_NK1",0.55420041007132,0.61014434341044,0.452740424073407,0,0,0
"TRGV4_im_Neutrophils",0,0,0,0,0,0
"RNF180_ec_PlasmacytoidDC",0,0,0,0,0,0
"ZNF155_gz_CD4memoryactivatedT",0.0516019616693529,0,0,0.0347736246525846,0.0198238473133986,0.0383976536734109
"PLPPR4_at_MyeloidDC",0,0,0,0,0,0
"GNRH1_im_MyeloidDC",0,0.0113146513057278,0.00512264608474316,0,0,0
"PON1_gz_Neutrophils",0,0,0,0,0,0
"FBXO16_im_NK3adaptive/terminallymature",0,0,0,0.0124148227629182,0.00614288097310689,0.112731436769776
"RUSC1-AS1_em_Bcells",0,0.00478596897367749,0.00244750559081956,0.00416718641706903,0.010041921830161,0
"AC093732.2_em_CD8cytotoxicT",0,0,0,0,0,0
"AC025918.1_em_CD8naiveactivatedT",0,0,0,0,0,0
"PDZRN4_sz_Bcells",0,0.00620616192438355,0,0,0,0
"NPHP3-AS1_rs_Bcells",0,0,0,0,0,0
"PIK3R5_at_NK1",0.674626289391359,0.675079081628501,0.923473668511642,0.849510715914033,0,0
"DCTN5_im_Monocytes",0.0711854612102872,0,0,0,0,0
"AP003467.1_im_MyeloidDC",0,0,0.000661154799664353,0,0,0
"AC107079.1_rs_Neutrophils",0,0,0,0,0,0
"CLSTN2-AS1_im_PlasmacytoidDC",0,0,0,0,0,0
"GPR89B_im_CIKcells",0,0.516735531131574,0,0.0719109234614196,0.170548125449123,0.196755125892349
"AP003973.3_at_CD4memoryT",0,0,0,0,0,0
"AC074183.1_gz_CyclingCD8T",0,0,0,0.000276605238444801,0,0
"PRR23A_gz_Neutrophils",0,0,0,0,0,0
"EIF1_sz_CD4memoryT",2.77963578029051,2.20006254561026,1.30017331239516,2.81980150248748,0,1.89625632304781
"TPGS1_at_NK1",0.216938783099452,0.217190991765189,0.383777917969925,0.146223276004602,0,0
"MIR924HG_ec_CD8naiveT",0.00806067546353493,0,0,0,0,0
"AC090970.1_rs_CD8effectormemoryT",0,0,0,0,0,0
"TREM1_em_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"SLC25A41_at_NK3adaptive/terminallymature",0,0,0,0,0.0014554584585428,0.00180761777930822
"PAPOLA_gz_PlasmacytoidDC",0.50334646753209,0.612378029623631,0.665933064586909,0.367055927149069,1.33374977847839,0
"AL391832.3_em_CD4naiveT",0,0,0,0,0,0
"PSMB2_ec_CD8effectormemoryT",0,0.909918438626321,1.12728442806737,0,1.42295334652925,0
"AL033381.1_im_CD8naiveactivatedT",0,0,0,0,0,0
"SLC2A12_gz_γδTcells",0.00321190247610588,0.0159382731280373,0,0,0,0
"FAM122C_em_CD4memoryactivatedT",0,0.0422017745895801,0,0.0682204901963258,0.0722135052181214,0.0739939046894585
"TAF7_rs_CD4cytotoxicT",0,0.392700479908783,0.490838034514114,0.380850366467086,1.26089302179035,1.41979465097208
